App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
commons-math-legacy-exception,DimensionMismatchExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\test\java\org\apache\commons\math4\legacy\exception\DimensionMismatchExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\main\java\org\apache\commons\math4\legacy\exception\DimensionMismatchException.java,src\test\java\org\apache\commons\math4\legacy\exception\DimensionMismatchExceptionTest.java,src\main\java\org\apache\commons\math4\legacy\exception\DimensionMismatchException.java,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
commons-math-legacy-exception,MaxCountExceededExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\test\java\org\apache\commons\math4\legacy\exception\MaxCountExceededExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\main\java\org\apache\commons\math4\legacy\exception\MaxCountExceededException.java,src\test\java\org\apache\commons\math4\legacy\exception\MaxCountExceededExceptionTest.java,src\main\java\org\apache\commons\math4\legacy\exception\MaxCountExceededException.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
commons-math-legacy-exception,NonMonotonicSequenceExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\test\java\org\apache\commons\math4\legacy\exception\NonMonotonicSequenceExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\main\java\org\apache\commons\math4\legacy\exception\NonMonotonicSequenceException.java,src\test\java\org\apache\commons\math4\legacy\exception\NonMonotonicSequenceExceptionTest.java,src\main\java\org\apache\commons\math4\legacy\exception\NonMonotonicSequenceException.java,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
commons-math-legacy-exception,NotFiniteNumberExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\test\java\org\apache\commons\math4\legacy\exception\NotFiniteNumberExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\main\java\org\apache\commons\math4\legacy\exception\NotFiniteNumberException.java,src\test\java\org\apache\commons\math4\legacy\exception\NotFiniteNumberExceptionTest.java,src\main\java\org\apache\commons\math4\legacy\exception\NotFiniteNumberException.java,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,6,2,0,0,0,2,0
commons-math-legacy-exception,NotPositiveExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\test\java\org\apache\commons\math4\legacy\exception\NotPositiveExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\main\java\org\apache\commons\math4\legacy\exception\NotPositiveException.java,src\test\java\org\apache\commons\math4\legacy\exception\NotPositiveExceptionTest.java,src\main\java\org\apache\commons\math4\legacy\exception\NotPositiveException.java,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
commons-math-legacy-exception,NotStrictlyPositiveExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\test\java\org\apache\commons\math4\legacy\exception\NotStrictlyPositiveExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\main\java\org\apache\commons\math4\legacy\exception\NotStrictlyPositiveException.java,src\test\java\org\apache\commons\math4\legacy\exception\NotStrictlyPositiveExceptionTest.java,src\main\java\org\apache\commons\math4\legacy\exception\NotStrictlyPositiveException.java,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
commons-math-legacy-exception,NullArgumentExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\test\java\org\apache\commons\math4\legacy\exception\NullArgumentExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\main\java\org\apache\commons\math4\legacy\exception\NullArgumentException.java,src\test\java\org\apache\commons\math4\legacy\exception\NullArgumentExceptionTest.java,src\main\java\org\apache\commons\math4\legacy\exception\NullArgumentException.java,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0
commons-math-legacy-exception,NumberIsTooLargeExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\test\java\org\apache\commons\math4\legacy\exception\NumberIsTooLargeExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\main\java\org\apache\commons\math4\legacy\exception\NumberIsTooLargeException.java,src\test\java\org\apache\commons\math4\legacy\exception\NumberIsTooLargeExceptionTest.java,src\main\java\org\apache\commons\math4\legacy\exception\NumberIsTooLargeException.java,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
commons-math-legacy-exception,NumberIsTooSmallExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\test\java\org\apache\commons\math4\legacy\exception\NumberIsTooSmallExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\main\java\org\apache\commons\math4\legacy\exception\NumberIsTooSmallException.java,src\test\java\org\apache\commons\math4\legacy\exception\NumberIsTooSmallExceptionTest.java,src\main\java\org\apache\commons\math4\legacy\exception\NumberIsTooSmallException.java,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
commons-math-legacy-exception,OutOfRangeExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\test\java\org\apache\commons\math4\legacy\exception\OutOfRangeExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy-exception\src\main\java\org\apache\commons\math4\legacy\exception\OutOfRangeException.java,src\test\java\org\apache\commons\math4\legacy\exception\OutOfRangeExceptionTest.java,src\main\java\org\apache\commons\math4\legacy\exception\OutOfRangeException.java,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
