App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
commons-math-legacy,DerivativeStructureTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\test\java\org\apache\commons\math4\legacy\analysis\differentiation\DerivativeStructureTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\main\java\org\apache\commons\math4\legacy\analysis\differentiation\DerivativeStructure.java,src\test\java\org\apache\commons\math4\legacy\analysis\differentiation\DerivativeStructureTest.java,src\main\java\org\apache\commons\math4\legacy\analysis\differentiation\DerivativeStructure.java,76,8,54,0,0,0,2,0,0,0,0,0,0,0,65,546,12,0,0,0,73,0
commons-math-legacy,DSCompilerTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\test\java\org\apache\commons\math4\legacy\analysis\differentiation\DSCompilerTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\main\java\org\apache\commons\math4\legacy\analysis\differentiation\DSCompiler.java,src\test\java\org\apache\commons\math4\legacy\analysis\differentiation\DSCompilerTest.java,src\main\java\org\apache\commons\math4\legacy\analysis\differentiation\DSCompiler.java,10,1,4,0,0,0,2,0,0,0,0,2,0,0,7,88,0,1,0,0,7,0
commons-math-legacy,FiniteDifferencesDifferentiatorTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\test\java\org\apache\commons\math4\legacy\analysis\differentiation\FiniteDifferencesDifferentiatorTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\main\java\org\apache\commons\math4\legacy\analysis\differentiation\FiniteDifferencesDifferentiator.java,src\test\java\org\apache\commons\math4\legacy\analysis\differentiation\FiniteDifferencesDifferentiatorTest.java,src\main\java\org\apache\commons\math4\legacy\analysis\differentiation\FiniteDifferencesDifferentiator.java,15,2,7,0,0,0,1,0,0,0,0,0,0,0,2,14,4,0,0,0,15,0
commons-math-legacy,GradientFunctionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\test\java\org\apache\commons\math4\legacy\analysis\differentiation\GradientFunctionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\main\java\org\apache\commons\math4\legacy\analysis\differentiation\GradientFunction.java,src\test\java\org\apache\commons\math4\legacy\analysis\differentiation\GradientFunctionTest.java,src\main\java\org\apache\commons\math4\legacy\analysis\differentiation\GradientFunction.java,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
commons-math-legacy,JacobianFunctionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\test\java\org\apache\commons\math4\legacy\analysis\differentiation\JacobianFunctionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\main\java\org\apache\commons\math4\legacy\analysis\differentiation\JacobianFunction.java,src\test\java\org\apache\commons\math4\legacy\analysis\differentiation\JacobianFunctionTest.java,src\main\java\org\apache\commons\math4\legacy\analysis\differentiation\JacobianFunction.java,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
commons-math-legacy,SparseGradientTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\test\java\org\apache\commons\math4\legacy\analysis\differentiation\SparseGradientTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\main\java\org\apache\commons\math4\legacy\analysis\differentiation\SparseGradient.java,src\test\java\org\apache\commons\math4\legacy\analysis\differentiation\SparseGradientTest.java,src\main\java\org\apache\commons\math4\legacy\analysis\differentiation\SparseGradient.java,71,11,44,0,0,0,0,0,0,0,0,0,0,0,69,609,10,38,0,0,69,0
commons-math-legacy,BivariateFunctionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\test\java\org\apache\commons\math4\legacy\analysis\function\BivariateFunctionTest.java,,src\test\java\org\apache\commons\math4\legacy\analysis\function\BivariateFunctionTest.java,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,0
commons-math-legacy,GaussianTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\test\java\org\apache\commons\math4\legacy\analysis\function\GaussianTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\main\java\org\apache\commons\math4\legacy\analysis\function\Gaussian.java,src\test\java\org\apache\commons\math4\legacy\analysis\function\GaussianTest.java,src\main\java\org\apache\commons\math4\legacy\analysis\function\Gaussian.java,14,0,1,0,0,0,0,0,0,0,0,0,0,0,3,30,2,0,0,0,14,0
commons-math-legacy,HarmonicOscillatorTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\test\java\org\apache\commons\math4\legacy\analysis\function\HarmonicOscillatorTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\main\java\org\apache\commons\math4\legacy\analysis\function\HarmonicOscillator.java,src\test\java\org\apache\commons\math4\legacy\analysis\function\HarmonicOscillatorTest.java,src\main\java\org\apache\commons\math4\legacy\analysis\function\HarmonicOscillator.java,8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,8,0
commons-math-legacy,LogisticTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\test\java\org\apache\commons\math4\legacy\analysis\function\LogisticTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-math-master\commons-math-legacy\src\main\java\org\apache\commons\math4\legacy\analysis\function\Logistic.java,src\test\java\org\apache\commons\math4\legacy\analysis\function\LogisticTest.java,src\main\java\org\apache\commons\math4\legacy\analysis\function\Logistic.java,14,0,2,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,14,0
